C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=8.5 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
5.68,-33.0254
5.7,-33.0105
5.72,-32.9952
5.74,-32.9797
5.76,-32.9639
5.78,-32.9479
5.8,-32.9318
5.82,-32.9155
5.84,-32.8992
5.86,-32.8827
5.88,-32.8662
5.9,-32.8497
5.92,-32.8332
5.94,-32.8166
5.96,-32.8001
5.98,-32.7836
6,-32.7671
6.02,-32.7506
6.04,-32.7342
6.06,-32.7178
6.08,-32.7014
6.1,-32.6852
6.12,-32.669
6.14,-32.6528
6.16,-32.6367
6.18,-32.6207
6.2,-32.6048
6.22,-32.589
6.24,-32.5732
6.26,-32.5575
6.28,-32.542
6.3,-32.5265
6.32,-32.511
6.34,-32.4957
6.36,-32.4805
6.38,-32.4654
6.4,-32.4503
6.42,-32.4354
6.44,-32.4205
6.46,-32.4058
6.48,-32.3912
6.5,-32.3766
6.52,-32.3622
6.54,-32.3478
6.56,-32.3336
6.58,-32.3194
6.6,-32.3054
6.62,-32.2914
6.64,-32.2776
6.66,-32.2639
6.68,-32.2503
6.7,-32.2367
6.72,-32.2233
6.74,-32.21
6.76,-32.1968
6.78,-32.1837
6.8,-32.1707
6.82,-32.1578
6.84,-32.145
6.86,-32.1323
6.88,-32.1197
6.9,-32.1072
6.92,-32.0948
6.94,-32.0825
6.96,-32.0703
6.98,-32.0583
7,-32.0463
7.02,-32.0344
7.04,-32.0227
7.06,-32.011
7.08,-31.9995
7.1,-31.988
7.12,-31.9767
7.14,-31.9654
7.16,-31.9543
7.18,-31.9433
7.2,-31.9323
7.22,-31.9215
7.24,-31.9108
7.26,-31.9001
7.28,-31.8896
7.3,-31.8792
7.32,-31.8688
7.34,-31.8586
7.36,-31.8485
7.38,-31.8385
7.4,-31.8285
7.42,-31.8187
7.44,-31.809
7.46,-31.7994
7.48,-31.7899
7.5,-31.7804
7.52,-31.7711
7.54,-31.7619
7.56,-31.7528
7.58,-31.7438
7.6,-31.7348
7.62,-31.726
7.64,-31.7173
7.66,-31.7086
7.68,-31.7001
7.7,-31.6917
7.72,-31.6833
7.74,-31.6751
7.76,-31.667
7.78,-31.6589
7.8,-31.651
7.82,-31.6431
7.84,-31.6354
7.86,-31.6277
7.88,-31.6201
7.9,-31.6127
7.92,-31.6053
7.94,-31.598
7.96,-31.5908
7.98,-31.5838
8,-31.5768
8.02,-31.5699
8.04,-31.5631
8.06,-31.5564
8.08,-31.5497
8.1,-31.5432
8.12,-31.5368
8.14,-31.5305
8.16,-31.5242
8.18,-31.5181
8.2,-31.512
8.22,-31.5061
8.24,-31.5002
8.26,-31.4944
8.28,-31.4887
8.3,-31.4832
8.32,-31.4777
8.34,-31.4723
8.36,-31.4669
8.38,-31.4617
8.4,-31.4566
8.42,-31.4515
8.44,-31.4466
8.46,-31.4417
8.48,-31.437
8.5,-31.4323
8.52,-31.4277
8.54,-31.4232
8.56,-31.4188
8.58,-31.4145
8.6,-31.4103
8.62,-31.4061
8.64,-31.4021
8.66,-31.3981
8.68,-31.3942
8.7,-31.3905
8.72,-31.3868
8.74,-31.3832
8.76,-31.3796
8.78,-31.3762
8.8,-31.3729
8.82,-31.3696
8.84,-31.3665
8.86,-31.3634
8.88,-31.3604
8.9,-31.3575
8.92,-31.3547
8.94,-31.352
8.96,-31.3493
8.98,-31.3468
9,-31.3443
9.02,-31.3419
9.04,-31.3396
9.06,-31.3374
9.08,-31.3353
9.1,-31.3333
9.12,-31.3313
9.14,-31.3295
9.16,-31.3277
9.18,-31.326
9.2,-31.3244
9.22,-31.3229
9.24,-31.3214
9.26,-31.3201
9.28,-31.3188
9.3,-31.3176
9.32,-31.3165
9.34,-31.3155
9.36,-31.3146
9.38,-31.3137
9.4,-31.313
9.42,-31.3123
9.44,-31.3117
9.46,-31.3112
9.48,-31.3108
9.5,-31.3104
9.52,-31.3102
9.54,-31.31
9.56,-31.3099
9.58,-31.3099
9.6,-31.31
9.62,-31.3101
9.64,-31.3103
9.66,-31.3107
9.68,-31.3111
9.7,-31.3115
9.72,-31.3121
9.74,-31.3128
9.76,-31.3135
9.78,-31.3143
9.8,-31.3152
9.82,-31.3162
9.84,-31.3172
9.86,-31.3184
9.88,-31.3196
9.9,-31.3209
9.92,-31.3223
9.94,-31.3237
9.96,-31.3253
9.98,-31.3269
10,-31.3286
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=12.0 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-35.1344
4.02,-35.0986
4.04,-35.063
4.06,-35.0277
4.08,-34.9927
4.1,-34.9579
4.12,-34.9235
4.14,-34.8893
4.16,-34.8553
4.18,-34.8217
4.2,-34.7883
4.22,-34.7551
4.24,-34.7223
4.26,-34.6897
4.28,-34.6574
4.3,-34.6254
4.32,-34.5937
4.34,-34.5622
4.36,-34.5311
4.38,-34.5002
4.4,-34.4696
4.42,-34.4393
4.44,-34.4093
4.46,-34.3796
4.48,-34.3503
4.5,-34.3212
4.52,-34.2925
4.54,-34.2641
4.56,-34.2361
4.58,-34.2084
4.6,-34.1812
4.62,-34.1543
4.64,-34.1278
4.66,-34.1018
4.68,-34.0763
4.7,-34.0512
4.72,-34.0268
4.74,-34.0029
4.76,-33.9796
4.78,-33.9571
4.8,-33.9354
4.82,-33.9146
4.84,-33.8948
4.86,-33.8763
4.88,-33.8591
4.9,-33.8436
4.92,-33.8301
4.94,-33.8191
4.96,-33.8112
4.98,-33.8074
5,-33.8089
5.02,-33.8178
5.04,-33.8373
5.06,-33.8729
5.08,-33.9345
5.1,-34.0433
5.12,-34.2508
5.14,-34.7293
5.16,-36.6231
5.18,-23.8639
5.2,-31.4254
5.22,-32.2216
5.24,-32.5152
5.26,-32.66
5.28,-32.7408
5.3,-32.7884
5.32,-32.8166
5.34,-32.8323
5.36,-32.8398
5.38,-32.8415
5.4,-32.8389
5.42,-32.8331
5.44,-32.825
5.46,-32.8149
5.48,-32.8034
5.5,-32.7907
5.52,-32.7771
5.54,-32.7626
5.56,-32.7476
5.58,-32.732
5.6,-32.7161
5.62,-32.6998
5.64,-32.6832
5.66,-32.6663
5.68,-32.6493
5.7,-32.6322
5.72,-32.6149
5.74,-32.5975
5.76,-32.5801
5.78,-32.5626
5.8,-32.5451
5.82,-32.5276
5.84,-32.5101
5.86,-32.4926
5.88,-32.4751
5.9,-32.4577
5.92,-32.4402
5.94,-32.4229
5.96,-32.4055
5.98,-32.3883
6,-32.3711
6.02,-32.354
6.04,-32.3369
6.06,-32.3199
6.08,-32.303
6.1,-32.2862
6.12,-32.2694
6.14,-32.2528
6.16,-32.2362
6.18,-32.2197
6.2,-32.2034
6.22,-32.1871
6.24,-32.1709
6.26,-32.1548
6.28,-32.1388
6.3,-32.1229
6.32,-32.1071
6.34,-32.0913
6.36,-32.0757
6.38,-32.0602
6.4,-32.0448
6.42,-32.0295
6.44,-32.0143
6.46,-31.9993
6.48,-31.9843
6.5,-31.9694
6.52,-31.9546
6.54,-31.9399
6.56,-31.9254
6.58,-31.9109
6.6,-31.8965
6.62,-31.8823
6.64,-31.8681
6.66,-31.8541
6.68,-31.8402
6.7,-31.8263
6.72,-31.8126
6.74,-31.799
6.76,-31.7855
6.78,-31.7721
6.8,-31.7588
6.82,-31.7456
6.84,-31.7325
6.86,-31.7195
6.88,-31.7066
6.9,-31.6939
6.92,-31.6812
6.94,-31.6686
6.96,-31.6562
6.98,-31.6438
7,-31.6316
7.02,-31.6194
7.04,-31.6074
7.06,-31.5954
7.08,-31.5836
7.1,-31.5719
7.12,-31.5602
7.14,-31.5487
7.16,-31.5373
7.18,-31.526
7.2,-31.5148
7.22,-31.5036
7.24,-31.4926
7.26,-31.4817
7.28,-31.4709
7.3,-31.4602
7.32,-31.4496
7.34,-31.4391
7.36,-31.4287
7.38,-31.4184
7.4,-31.4082
7.42,-31.3981
7.44,-31.3881
7.46,-31.3782
7.48,-31.3684
7.5,-31.3587
7.52,-31.3491
7.54,-31.3396
7.56,-31.3302
7.58,-31.3208
7.6,-31.3116
7.62,-31.3025
7.64,-31.2935
7.66,-31.2846
7.68,-31.2758
7.7,-31.2671
7.72,-31.2584
7.74,-31.2499
7.76,-31.2415
7.78,-31.2331
7.8,-31.2249
7.82,-31.2168
7.84,-31.2087
7.86,-31.2008
7.88,-31.1929
7.9,-31.1851
7.92,-31.1775
7.94,-31.1699
7.96,-31.1624
7.98,-31.1551
8,-31.1478
8.02,-31.1406
8.04,-31.1335
8.06,-31.1265
8.08,-31.1196
8.1,-31.1127
8.12,-31.106
8.14,-31.0994
8.16,-31.0928
8.18,-31.0864
8.2,-31.08
8.22,-31.0738
8.24,-31.0676
8.26,-31.0615
8.28,-31.0555
8.3,-31.0496
8.32,-31.0438
8.34,-31.0381
8.36,-31.0325
8.38,-31.0269
8.4,-31.0215
8.42,-31.0161
8.44,-31.0109
8.46,-31.0057
8.48,-31.0006
8.5,-30.9956
8.52,-30.9907
8.54,-30.9859
8.56,-30.9812
8.58,-30.9765
8.6,-30.972
8.62,-30.9675
8.64,-30.9631
8.66,-30.9589
8.68,-30.9547
8.7,-30.9506
8.72,-30.9465
8.74,-30.9426
8.76,-30.9388
8.78,-30.935
8.8,-30.9313
8.82,-30.9277
8.84,-30.9242
8.86,-30.9208
8.88,-30.9175
8.9,-30.9143
8.92,-30.9111
8.94,-30.908
8.96,-30.9051
8.98,-30.9022
9,-30.8994
9.02,-30.8966
9.04,-30.894
9.06,-30.8914
9.08,-30.889
9.1,-30.8866
9.12,-30.8843
9.14,-30.8821
9.16,-30.8799
9.18,-30.8779
9.2,-30.8759
9.22,-30.8741
9.24,-30.8723
9.26,-30.8705
9.28,-30.8689
9.3,-30.8674
9.32,-30.8659
9.34,-30.8645
9.36,-30.8632
9.38,-30.862
9.4,-30.8609
9.42,-30.8599
9.44,-30.8589
9.46,-30.858
9.48,-30.8572
9.5,-30.8565
9.52,-30.8559
9.54,-30.8553
9.56,-30.8548
9.58,-30.8545
9.6,-30.8541
9.62,-30.8539
9.64,-30.8538
9.66,-30.8537
9.68,-30.8537
9.7,-30.8538
9.72,-30.854
9.74,-30.8543
9.76,-30.8546
9.78,-30.855
9.8,-30.8555
9.82,-30.8561
9.84,-30.8568
9.86,-30.8575
9.88,-30.8583
9.9,-30.8592
9.92,-30.8602
9.94,-30.8613
9.96,-30.8624
9.98,-30.8636
10,-30.8649
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=12.5 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-34.7608
4.02,-34.7249
4.04,-34.6893
4.06,-34.6539
4.08,-34.6189
4.1,-34.5841
4.12,-34.5496
4.14,-34.5154
4.16,-34.4814
4.18,-34.4478
4.2,-34.4144
4.22,-34.3813
4.24,-34.3485
4.26,-34.316
4.28,-34.2837
4.3,-34.2518
4.32,-34.2201
4.34,-34.1888
4.36,-34.1577
4.38,-34.127
4.4,-34.0966
4.42,-34.0665
4.44,-34.0367
4.46,-34.0073
4.48,-33.9782
4.5,-33.9495
4.52,-33.9212
4.54,-33.8933
4.56,-33.8657
4.58,-33.8387
4.6,-33.8121
4.62,-33.786
4.64,-33.7605
4.66,-33.7355
4.68,-33.7112
4.7,-33.6876
4.72,-33.6648
4.74,-33.643
4.76,-33.6221
4.78,-33.6025
4.8,-33.5842
4.82,-33.5676
4.84,-33.5531
4.86,-33.5411
4.88,-33.5323
4.9,-33.5276
4.92,-33.5286
4.94,-33.5373
4.96,-33.5573
4.98,-33.5949
5,-33.6619
5.02,-33.7842
5.04,-34.0312
5.06,-34.6732
5.08,-38.9143
5.1,-29.3433
5.12,-31.6267
5.14,-32.1304
5.16,-32.3405
5.18,-32.4487
5.2,-32.5095
5.22,-32.5446
5.24,-32.5642
5.26,-32.5737
5.28,-32.5764
5.3,-32.5742
5.32,-32.5684
5.34,-32.5599
5.36,-32.5494
5.38,-32.5372
5.4,-32.5238
5.42,-32.5094
5.44,-32.4941
5.46,-32.4782
5.48,-32.4618
5.5,-32.4449
5.52,-32.4277
5.54,-32.4102
5.56,-32.3924
5.58,-32.3745
5.6,-32.3564
5.62,-32.3382
5.64,-32.3199
5.66,-32.3015
5.68,-32.2831
5.7,-32.2647
5.72,-32.2462
5.74,-32.2278
5.76,-32.2094
5.78,-32.191
5.8,-32.1726
5.82,-32.1543
5.84,-32.136
5.86,-32.1178
5.88,-32.0997
5.9,-32.0816
5.92,-32.0635
5.94,-32.0456
5.96,-32.0277
5.98,-32.01
6,-31.9923
6.02,-31.9746
6.04,-31.9571
6.06,-31.9397
6.08,-31.9223
6.1,-31.9051
6.12,-31.888
6.14,-31.8709
6.16,-31.854
6.18,-31.8371
6.2,-31.8204
6.22,-31.8037
6.24,-31.7872
6.26,-31.7707
6.28,-31.7544
6.3,-31.7382
6.32,-31.722
6.34,-31.706
6.36,-31.6901
6.38,-31.6743
6.4,-31.6586
6.42,-31.643
6.44,-31.6275
6.46,-31.6121
6.48,-31.5969
6.5,-31.5817
6.52,-31.5666
6.54,-31.5517
6.56,-31.5368
6.58,-31.5221
6.6,-31.5075
6.62,-31.493
6.64,-31.4785
6.66,-31.4642
6.68,-31.45
6.7,-31.436
6.72,-31.422
6.74,-31.4081
6.76,-31.3943
6.78,-31.3807
6.8,-31.3671
6.82,-31.3537
6.84,-31.3403
6.86,-31.3271
6.88,-31.314
6.9,-31.3009
6.92,-31.288
6.94,-31.2752
6.96,-31.2625
6.98,-31.2499
7,-31.2374
7.02,-31.225
7.04,-31.2127
7.06,-31.2005
7.08,-31.1884
7.1,-31.1765
7.12,-31.1646
7.14,-31.1528
7.16,-31.1411
7.18,-31.1296
7.2,-31.1181
7.22,-31.1068
7.24,-31.0955
7.26,-31.0843
7.28,-31.0733
7.3,-31.0623
7.32,-31.0515
7.34,-31.0407
7.36,-31.0301
7.38,-31.0195
7.4,-31.0091
7.42,-30.9987
7.44,-30.9885
7.46,-30.9783
7.48,-30.9683
7.5,-30.9583
7.52,-30.9485
7.54,-30.9387
7.56,-30.929
7.58,-30.9195
7.6,-30.91
7.62,-30.9007
7.64,-30.8914
7.66,-30.8822
7.68,-30.8732
7.7,-30.8642
7.72,-30.8553
7.74,-30.8465
7.76,-30.8378
7.78,-30.8292
7.8,-30.8207
7.82,-30.8123
7.84,-30.804
7.86,-30.7958
7.88,-30.7877
7.9,-30.7797
7.92,-30.7718
7.94,-30.7639
7.96,-30.7562
7.98,-30.7486
8,-30.741
8.02,-30.7335
8.04,-30.7262
8.06,-30.7189
8.08,-30.7117
8.1,-30.7046
8.12,-30.6977
8.14,-30.6907
8.16,-30.6839
8.18,-30.6772
8.2,-30.6706
8.22,-30.6641
8.24,-30.6576
8.26,-30.6513
8.28,-30.645
8.3,-30.6388
8.32,-30.6327
8.34,-30.6267
8.36,-30.6208
8.38,-30.615
8.4,-30.6093
8.42,-30.6037
8.44,-30.5981
8.46,-30.5927
8.48,-30.5873
8.5,-30.582
8.52,-30.5768
8.54,-30.5717
8.56,-30.5667
8.58,-30.5618
8.6,-30.557
8.62,-30.5522
8.64,-30.5475
8.66,-30.543
8.68,-30.5385
8.7,-30.5341
8.72,-30.5298
8.74,-30.5255
8.76,-30.5214
8.78,-30.5173
8.8,-30.5134
8.82,-30.5095
8.84,-30.5057
8.86,-30.502
8.88,-30.4984
8.9,-30.4948
8.92,-30.4914
8.94,-30.488
8.96,-30.4847
8.98,-30.4815
9,-30.4784
9.02,-30.4754
9.04,-30.4724
9.06,-30.4696
9.08,-30.4668
9.1,-30.4641
9.12,-30.4615
9.14,-30.4589
9.16,-30.4565
9.18,-30.4541
9.2,-30.4519
9.22,-30.4497
9.24,-30.4475
9.26,-30.4455
9.28,-30.4436
9.3,-30.4417
9.32,-30.4399
9.34,-30.4382
9.36,-30.4366
9.38,-30.4351
9.4,-30.4336
9.42,-30.4322
9.44,-30.4309
9.46,-30.4297
9.48,-30.4286
9.5,-30.4276
9.52,-30.4266
9.54,-30.4257
9.56,-30.4249
9.58,-30.4242
9.6,-30.4235
9.62,-30.423
9.64,-30.4225
9.66,-30.4221
9.68,-30.4217
9.7,-30.4215
9.72,-30.4213
9.74,-30.4212
9.76,-30.4212
9.78,-30.4213
9.8,-30.4215
9.82,-30.4217
9.84,-30.422
9.86,-30.4224
9.88,-30.4228
9.9,-30.4234
9.92,-30.424
9.94,-30.4247
9.96,-30.4255
9.98,-30.4264
10,-30.4273
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=13.0 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-34.4043
4.02,-34.3684
4.04,-34.3328
4.06,-34.2974
4.08,-34.2624
4.1,-34.2276
4.12,-34.1931
4.14,-34.1589
4.16,-34.125
4.18,-34.0914
4.2,-34.0581
4.22,-34.0251
4.24,-33.9923
4.26,-33.9599
4.28,-33.9278
4.3,-33.896
4.32,-33.8645
4.34,-33.8333
4.36,-33.8025
4.38,-33.772
4.4,-33.7418
4.42,-33.712
4.44,-33.6826
4.46,-33.6536
4.48,-33.625
4.5,-33.5968
4.52,-33.5692
4.54,-33.542
4.56,-33.5153
4.58,-33.4892
4.6,-33.4637
4.62,-33.439
4.64,-33.415
4.66,-33.3919
4.68,-33.3698
4.7,-33.3489
4.72,-33.3293
4.74,-33.3114
4.76,-33.2954
4.78,-33.2819
4.8,-33.2715
4.82,-33.2652
4.84,-33.2643
4.86,-33.2711
4.88,-33.2891
4.9,-33.3246
4.92,-33.3898
4.94,-33.5118
4.96,-33.7658
4.98,-34.4658
5,-41.1546
5.02,-29.9104
5.04,-31.5431
5.06,-31.957
5.08,-32.135
5.1,-32.227
5.12,-32.278
5.14,-32.3065
5.16,-32.3212
5.18,-32.3269
5.2,-32.3265
5.22,-32.3217
5.24,-32.3137
5.26,-32.3033
5.28,-32.2909
5.3,-32.2772
5.32,-32.2622
5.34,-32.2464
5.36,-32.2299
5.38,-32.2127
5.4,-32.1951
5.42,-32.1771
5.44,-32.1587
5.46,-32.1402
5.48,-32.1214
5.5,-32.1024
5.52,-32.0834
5.54,-32.0642
5.56,-32.045
5.58,-32.0257
5.6,-32.0064
5.62,-31.9871
5.64,-31.9677
5.66,-31.9485
5.68,-31.9292
5.7,-31.9099
5.72,-31.8907
5.74,-31.8716
5.76,-31.8525
5.78,-31.8335
5.8,-31.8145
5.82,-31.7957
5.84,-31.7769
5.86,-31.7581
5.88,-31.7395
5.9,-31.721
5.92,-31.7025
5.94,-31.6841
5.96,-31.6659
5.98,-31.6477
6,-31.6296
6.02,-31.6116
6.04,-31.5937
6.06,-31.576
6.08,-31.5583
6.1,-31.5407
6.12,-31.5232
6.14,-31.5059
6.16,-31.4886
6.18,-31.4715
6.2,-31.4544
6.22,-31.4375
6.24,-31.4207
6.26,-31.404
6.28,-31.3873
6.3,-31.3708
6.32,-31.3545
6.34,-31.3382
6.36,-31.322
6.38,-31.3059
6.4,-31.29
6.42,-31.2741
6.44,-31.2584
6.46,-31.2428
6.48,-31.2273
6.5,-31.2119
6.52,-31.1966
6.54,-31.1814
6.56,-31.1663
6.58,-31.1513
6.6,-31.1365
6.62,-31.1217
6.64,-31.1071
6.66,-31.0926
6.68,-31.0781
6.7,-31.0638
6.72,-31.0496
6.74,-31.0355
6.76,-31.0215
6.78,-31.0076
6.8,-30.9938
6.82,-30.9802
6.84,-30.9666
6.86,-30.9532
6.88,-30.9398
6.9,-30.9266
6.92,-30.9134
6.94,-30.9004
6.96,-30.8875
6.98,-30.8746
7,-30.8619
7.02,-30.8493
7.04,-30.8368
7.06,-30.8244
7.08,-30.8121
7.1,-30.7999
7.12,-30.7878
7.14,-30.7758
7.16,-30.7639
7.18,-30.7521
7.2,-30.7405
7.22,-30.7289
7.24,-30.7174
7.26,-30.706
7.28,-30.6947
7.3,-30.6836
7.32,-30.6725
7.34,-30.6615
7.36,-30.6507
7.38,-30.6399
7.4,-30.6292
7.42,-30.6186
7.44,-30.6082
7.46,-30.5978
7.48,-30.5875
7.5,-30.5773
7.52,-30.5673
7.54,-30.5573
7.56,-30.5474
7.58,-30.5376
7.6,-30.5279
7.62,-30.5183
7.64,-30.5089
7.66,-30.4995
7.68,-30.4902
7.7,-30.481
7.72,-30.4718
7.74,-30.4628
7.76,-30.4539
7.78,-30.4451
7.8,-30.4364
7.82,-30.4277
7.84,-30.4192
7.86,-30.4108
7.88,-30.4024
7.9,-30.3942
7.92,-30.386
7.94,-30.3779
7.96,-30.37
7.98,-30.3621
8,-30.3543
8.02,-30.3466
8.04,-30.339
8.06,-30.3315
8.08,-30.3241
8.1,-30.3168
8.12,-30.3095
8.14,-30.3024
8.16,-30.2953
8.18,-30.2884
8.2,-30.2815
8.22,-30.2747
8.24,-30.268
8.26,-30.2614
8.28,-30.2549
8.3,-30.2485
8.32,-30.2422
8.34,-30.2359
8.36,-30.2298
8.38,-30.2237
8.4,-30.2177
8.42,-30.2119
8.44,-30.2061
8.46,-30.2004
8.48,-30.1947
8.5,-30.1892
8.52,-30.1838
8.54,-30.1784
8.56,-30.1731
8.58,-30.168
8.6,-30.1629
8.62,-30.1579
8.64,-30.1529
8.66,-30.1481
8.68,-30.1434
8.7,-30.1387
8.72,-30.1341
8.74,-30.1296
8.76,-30.1252
8.78,-30.1209
8.8,-30.1167
8.82,-30.1125
8.84,-30.1085
8.86,-30.1045
8.88,-30.1006
8.9,-30.0968
8.92,-30.0931
8.94,-30.0894
8.96,-30.0859
8.98,-30.0824
9,-30.079
9.02,-30.0757
9.04,-30.0725
9.06,-30.0693
9.08,-30.0663
9.1,-30.0633
9.12,-30.0604
9.14,-30.0576
9.16,-30.0549
9.18,-30.0522
9.2,-30.0497
9.22,-30.0472
9.24,-30.0448
9.26,-30.0425
9.28,-30.0402
9.3,-30.0381
9.32,-30.036
9.34,-30.034
9.36,-30.0321
9.38,-30.0303
9.4,-30.0285
9.42,-30.0269
9.44,-30.0253
9.46,-30.0238
9.48,-30.0224
9.5,-30.021
9.52,-30.0197
9.54,-30.0186
9.56,-30.0175
9.58,-30.0164
9.6,-30.0155
9.62,-30.0146
9.64,-30.0138
9.66,-30.0131
9.68,-30.0125
9.7,-30.0119
9.72,-30.0115
9.74,-30.0111
9.76,-30.0107
9.78,-30.0105
9.8,-30.0104
9.82,-30.0103
9.84,-30.0103
9.86,-30.0103
9.88,-30.0105
9.9,-30.0107
9.92,-30.011
9.94,-30.0114
9.96,-30.0119
9.98,-30.0124
10,-30.013
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=13.5 l=320.0
FREQUENCY (GHz), DB[S11]-DARTWARS_TestChip_res2_w2_l320
4,-34.0634
4.02,-34.0275
4.04,-33.9919
4.06,-33.9566
4.08,-33.9216
4.1,-33.8869
4.12,-33.8524
4.14,-33.8183
4.16,-33.7845
4.18,-33.7509
4.2,-33.7177
4.22,-33.6848
4.24,-33.6522
4.26,-33.6199
4.28,-33.588
4.3,-33.5564
4.32,-33.5252
4.34,-33.4943
4.36,-33.4638
4.38,-33.4336
4.4,-33.4039
4.42,-33.3746
4.44,-33.3458
4.46,-33.3174
4.48,-33.2896
4.5,-33.2623
4.52,-33.2356
4.54,-33.2096
4.56,-33.1844
4.58,-33.16
4.6,-33.1365
4.62,-33.1141
4.64,-33.093
4.66,-33.0735
4.68,-33.0558
4.7,-33.0404
4.72,-33.0279
4.74,-33.0191
4.76,-33.0154
4.78,-33.0188
4.8,-33.0324
4.82,-33.062
4.84,-33.1185
4.86,-33.2258
4.88,-33.4493
4.9,-34.0503
4.92,-38.5862
4.94,-29.5496
4.96,-31.3246
4.98,-31.7409
5,-31.9151
5.02,-32.0032
5.04,-32.051
5.06,-32.0768
5.08,-32.0891
5.1,-32.0928
5.12,-32.0906
5.14,-32.0841
5.16,-32.0745
5.18,-32.0627
5.2,-32.049
5.22,-32.034
5.24,-32.0179
5.26,-32.0009
5.28,-31.9832
5.3,-31.965
5.32,-31.9463
5.34,-31.9273
5.36,-31.908
5.38,-31.8885
5.4,-31.8687
5.42,-31.8489
5.44,-31.8289
5.46,-31.8089
5.48,-31.7888
5.5,-31.7686
5.52,-31.7485
5.54,-31.7283
5.56,-31.7082
5.58,-31.6881
5.6,-31.668
5.62,-31.6479
5.64,-31.628
5.66,-31.608
5.68,-31.5882
5.7,-31.5684
5.72,-31.5486
5.74,-31.529
5.76,-31.5094
5.78,-31.49
5.8,-31.4706
5.82,-31.4513
5.84,-31.4321
5.86,-31.413
5.88,-31.394
5.9,-31.3751
5.92,-31.3563
5.94,-31.3376
5.96,-31.319
5.98,-31.3005
6,-31.2821
6.02,-31.2639
6.04,-31.2457
6.06,-31.2276
6.08,-31.2097
6.1,-31.1918
6.12,-31.1741
6.14,-31.1565
6.16,-31.139
6.18,-31.1216
6.2,-31.1043
6.22,-31.0871
6.24,-31.0701
6.26,-31.0531
6.28,-31.0363
6.3,-31.0195
6.32,-31.0029
6.34,-30.9864
6.36,-30.97
6.38,-30.9537
6.4,-30.9376
6.42,-30.9215
6.44,-30.9056
6.46,-30.8897
6.48,-30.874
6.5,-30.8584
6.52,-30.8429
6.54,-30.8275
6.56,-30.8122
6.58,-30.797
6.6,-30.782
6.62,-30.767
6.64,-30.7522
6.66,-30.7374
6.68,-30.7228
6.7,-30.7083
6.72,-30.6939
6.74,-30.6796
6.76,-30.6654
6.78,-30.6513
6.8,-30.6374
6.82,-30.6235
6.84,-30.6097
6.86,-30.5961
6.88,-30.5825
6.9,-30.5691
6.92,-30.5558
6.94,-30.5425
6.96,-30.5294
6.98,-30.5164
7,-30.5035
7.02,-30.4907
7.04,-30.478
7.06,-30.4654
7.08,-30.4529
7.1,-30.4405
7.12,-30.4282
7.14,-30.416
7.16,-30.4039
7.18,-30.3919
7.2,-30.3801
7.22,-30.3683
7.24,-30.3566
7.26,-30.345
7.28,-30.3336
7.3,-30.3222
7.32,-30.3109
7.34,-30.2998
7.36,-30.2887
7.38,-30.2777
7.4,-30.2669
7.42,-30.2561
7.44,-30.2454
7.46,-30.2348
7.48,-30.2244
7.5,-30.214
7.52,-30.2037
7.54,-30.1935
7.56,-30.1834
7.58,-30.1735
7.6,-30.1636
7.62,-30.1538
7.64,-30.1441
7.66,-30.1345
7.68,-30.125
7.7,-30.1156
7.72,-30.1063
7.74,-30.0971
7.76,-30.0879
7.78,-30.0789
7.8,-30.07
7.82,-30.0611
7.84,-30.0524
7.86,-30.0437
7.88,-30.0352
7.9,-30.0267
7.92,-30.0184
7.94,-30.0101
7.96,-30.0019
7.98,-29.9938
8,-29.9858
8.02,-29.9779
8.04,-29.9701
8.06,-29.9624
8.08,-29.9547
8.1,-29.9472
8.12,-29.9397
8.14,-29.9324
8.16,-29.9251
8.18,-29.9179
8.2,-29.9108
8.22,-29.9038
8.24,-29.8969
8.26,-29.8901
8.28,-29.8834
8.3,-29.8768
8.32,-29.8702
8.34,-29.8637
8.36,-29.8574
8.38,-29.8511
8.4,-29.8449
8.42,-29.8388
8.44,-29.8328
8.46,-29.8268
8.48,-29.821
8.5,-29.8152
8.52,-29.8095
8.54,-29.804
8.56,-29.7985
8.58,-29.7931
8.6,-29.7877
