C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\DARTWARS_TestChip_res1_w1_l280_param.son DE_EMBEDDED Lk=8.5 l=280.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res1_w1_l280_param
10.214,-0.0110226
10.216,-0.0110228
10.218,-0.0110229
10.22,-0.0110231
10.222,-0.0110233
10.224,-0.0110235
10.226,-0.0110236
10.228,-0.0110238
10.23,-0.011024
10.232,-0.0110241
10.234,-0.0110243
10.236,-0.0110245
10.238,-0.0110246
10.24,-0.0110248
10.242,-0.011025
10.244,-0.0110251
10.246,-0.0110253
10.248,-0.0110254
10.25,-0.0110256
10.252,-0.0110257
10.254,-0.0110259
10.256,-0.011026
10.258,-0.0110262
10.26,-0.0110263
10.262,-0.0110264
10.264,-0.0110266
10.266,-0.0110267
10.268,-0.0110268
10.27,-0.011027
10.272,-0.0110271
10.274,-0.0110272
10.276,-0.0110274
10.278,-0.0110275
10.28,-0.0110276
10.282,-0.0110277
10.284,-0.0110279
10.286,-0.011028
10.288,-0.0110281
10.29,-0.0110282
10.292,-0.0110283
10.294,-0.0110284
10.296,-0.0110286
10.298,-0.0110287
10.3,-0.0110288
10.302,-0.0110289
10.304,-0.011029
10.306,-0.0110291
10.308,-0.0110292
10.31,-0.0110293
10.312,-0.0110294
10.314,-0.0110295
10.316,-0.0110296
10.318,-0.0110296
10.32,-0.0110297
10.322,-0.0110298
10.324,-0.0110299
10.326,-0.01103
10.328,-0.0110301
10.33,-0.0110302
10.332,-0.0110302
10.334,-0.0110303
10.336,-0.0110304
10.338,-0.0110305
10.34,-0.0110305
10.342,-0.0110306
10.344,-0.0110307
10.346,-0.0110307
10.348,-0.0110308
10.35,-0.0110309
10.352,-0.0110309
10.354,-0.011031
10.356,-0.011031
10.358,-0.0110311
10.36,-0.0110311
10.362,-0.0110312
10.364,-0.0110312
10.366,-0.0110313
10.368,-0.0110313
10.37,-0.0110314
10.372,-0.0110314
10.374,-0.0110315
10.376,-0.0110315
10.378,-0.0110315
10.38,-0.0110316
10.382,-0.0110316
10.384,-0.0110316
10.386,-0.0110317
10.388,-0.0110317
10.39,-0.0110317
10.392,-0.0110318
10.394,-0.0110318
10.396,-0.0110318
10.398,-0.0110318
10.4,-0.0110318
10.402,-0.0110319
10.404,-0.0110319
10.406,-0.0110319
10.408,-0.0110319
10.41,-0.0110319
10.412,-0.0110319
10.414,-0.0110319
10.416,-0.0110319
10.418,-0.0110319
10.42,-0.0110319
10.422,-0.0110319
10.424,-0.0110319
10.426,-0.0110319
10.428,-0.0110319
10.43,-0.0110319
10.432,-0.0110319
10.434,-0.0110319
10.436,-0.0110319
10.438,-0.0110318
10.44,-0.0110318
10.442,-0.0110318
10.444,-0.0110318
10.446,-0.0110318
10.448,-0.0110317
10.45,-0.0110317
10.452,-0.0110317
10.454,-0.0110317
10.456,-0.0110316
10.458,-0.0110316
10.46,-0.0110316
10.462,-0.0110315
10.464,-0.0110315
10.466,-0.0110315
10.468,-0.0110314
10.47,-0.0110314
10.472,-0.0110313
10.474,-0.0110313
10.476,-0.0110312
10.478,-0.0110312
10.48,-0.0110311
10.482,-0.0110311
10.484,-0.011031
10.486,-0.011031
10.488,-0.0110309
10.49,-0.0110308
10.492,-0.0110308
10.494,-0.0110307
10.496,-0.0110306
10.498,-0.0110306
10.5,-0.0110305
10.502,-0.0110304
10.504,-0.0110304
10.506,-0.0110303
10.508,-0.0110302
10.51,-0.0110301
10.512,-0.0110301
10.514,-0.01103
10.516,-0.0110299
10.518,-0.0110298
10.52,-0.0110297
10.522,-0.0110296
10.524,-0.0110295
10.526,-0.0110294
10.528,-0.0110293
10.53,-0.0110293
10.532,-0.0110292
10.534,-0.0110291
10.536,-0.011029
10.538,-0.0110289
10.54,-0.0110287
10.542,-0.0110286
10.544,-0.0110285
10.546,-0.0110284
10.548,-0.0110283
10.55,-0.0110282
10.552,-0.0110281
10.554,-0.011028
10.556,-0.0110278
10.558,-0.0110277
10.56,-0.0110276
10.562,-0.0110275
10.564,-0.0110274
10.566,-0.0110272
10.568,-0.0110271
10.57,-0.011027
10.572,-0.0110268
10.574,-0.0110267
10.576,-0.0110266
10.578,-0.0110264
10.58,-0.0110263
10.582,-0.0110262
10.584,-0.011026
10.586,-0.0110259
10.588,-0.0110257
10.59,-0.0110256
10.592,-0.0110254
10.594,-0.0110253
10.596,-0.0110251
10.598,-0.011025
10.6,-0.0110248
10.602,-0.0110246
10.604,-0.0110245
10.606,-0.0110243
10.608,-0.0110242
10.61,-0.011024
10.612,-0.0110238
10.614,-0.0110237
10.616,-0.0110235
10.618,-0.0110233
10.62,-0.0110231
10.622,-0.011023
10.624,-0.0110228
10.626,-0.0110226
10.628,-0.0110224
10.63,-0.0110222
10.632,-0.0110221
10.634,-0.0110219
10.636,-0.0110217
10.638,-0.0110215
10.64,-0.0110213
10.642,-0.0110211
10.644,-0.0110209
10.646,-0.0110207
10.648,-0.0110205
10.65,-0.0110203
10.652,-0.0110201
10.654,-0.0110199
10.656,-0.0110197
10.658,-0.0110195
10.66,-0.0110193
10.662,-0.0110191
10.664,-0.0110189
10.666,-0.0110187
10.668,-0.0110185
10.67,-0.0110182
10.672,-0.011018
10.674,-0.0110178
10.676,-0.0110176
10.678,-0.0110174
10.68,-0.0110171
10.682,-0.0110169
10.684,-0.0110167
10.686,-0.0110164
10.688,-0.0110162
10.69,-0.011016
10.692,-0.0110157
10.694,-0.0110155
10.696,-0.0110153
10.698,-0.011015
10.7,-0.0110148
10.702,-0.0110145
10.704,-0.0110143
10.706,-0.011014
10.708,-0.0110138
10.71,-0.0110135
10.712,-0.0110133
10.714,-0.011013
10.716,-0.0110128
10.718,-0.0110125
10.72,-0.0110123
10.722,-0.011012
10.724,-0.0110117
10.726,-0.0110115
10.728,-0.0110112
10.73,-0.0110109
10.732,-0.0110107
10.734,-0.0110104
10.736,-0.0110101
10.738,-0.0110099
10.74,-0.0110096
10.742,-0.0110093
10.744,-0.011009
10.746,-0.0110087
10.748,-0.0110085
10.75,-0.0110082
10.752,-0.0110079
10.754,-0.0110076
10.756,-0.0110073
10.758,-0.011007
10.76,-0.0110067
10.762,-0.0110064
10.764,-0.0110061
10.766,-0.0110058
10.768,-0.0110055
10.77,-0.0110052
10.772,-0.0110049
10.774,-0.0110046
10.776,-0.0110043
10.778,-0.011004
10.78,-0.0110037
10.782,-0.0110034
10.784,-0.0110031
10.786,-0.0110027
10.788,-0.0110024
10.79,-0.0110021
10.792,-0.0110018
10.794,-0.0110015
10.796,-0.0110011
10.798,-0.0110008
10.8,-0.0110005
10.802,-0.0110002
10.804,-0.0109998
10.806,-0.0109995
10.808,-0.0109992
10.81,-0.0109988
10.812,-0.0109985
10.814,-0.0109981
10.816,-0.0109978
10.818,-0.0109975
10.82,-0.0109971
10.822,-0.0109968
10.824,-0.0109964
10.826,-0.0109961
10.828,-0.0109957
10.83,-0.0109954
10.832,-0.010995
10.834,-0.0109947
10.836,-0.0109943
10.838,-0.0109939
10.84,-0.0109936
10.842,-0.0109932
10.844,-0.0109929
10.846,-0.0109925
10.848,-0.0109921
10.85,-0.0109918
10.852,-0.0109914
10.854,-0.010991
10.856,-0.0109906
10.858,-0.0109903
10.86,-0.0109899
10.862,-0.0109895
10.864,-0.0109891
10.866,-0.0109887
10.868,-0.0109884
10.87,-0.010988
10.872,-0.0109876
10.874,-0.0109872
10.876,-0.0109868
10.878,-0.0109864
10.88,-0.010986
10.882,-0.0109856
10.884,-0.0109852
10.886,-0.0109848
10.888,-0.0109844
10.89,-0.010984
10.892,-0.0109836
10.894,-0.0109832
10.896,-0.0109828
10.898,-0.0109824
10.9,-0.010982
10.902,-0.0109816
10.904,-0.0109811
10.906,-0.0109807
10.908,-0.0109803
10.91,-0.0109799
10.912,-0.0109795
10.914,-0.010979
10.916,-0.0109786
10.918,-0.0109782
10.92,-0.0109778
10.922,-0.0109773
10.924,-0.0109769
10.926,-0.0109765
10.928,-0.010976
10.93,-0.0109756
10.932,-0.0109752
10.934,-0.0109747
10.936,-0.0109743
10.938,-0.0109738
10.94,-0.0109734
10.942,-0.0109729
10.944,-0.0109725
10.946,-0.0109721
10.948,-0.0109716
10.95,-0.0109711
10.952,-0.0109707
10.954,-0.0109702
10.956,-0.0109698
10.958,-0.0109693
10.96,-0.0109689
10.962,-0.0109684
10.964,-0.0109679
10.966,-0.0109675
10.968,-0.010967
10.97,-0.0109665
10.972,-0.0109661
10.974,-0.0109656
10.976,-0.0109651
10.978,-0.0109646
10.98,-0.0109642
10.982,-0.0109637
10.984,-0.0109632
10.986,-0.0109627
10.988,-0.0109622
10.99,-0.0109617
10.992,-0.0109613
10.994,-0.0109608
10.996,-0.0109603
10.998,-0.0109598
11,-0.0109593
11.002,-0.0109588
11.004,-0.0109583
11.006,-0.0109578
11.008,-0.0109573
11.01,-0.0109568
11.012,-0.0109563
11.014,-0.0109558
11.016,-0.0109553
11.018,-0.0109548
11.02,-0.0109543
11.022,-0.0109537
11.024,-0.0109532
11.026,-0.0109527
11.028,-0.0109522
11.03,-0.0109517
11.032,-0.0109512
11.034,-0.0109506
11.036,-0.0109501
11.038,-0.0109496
11.04,-0.0109491
11.042,-0.0109485
11.044,-0.010948
11.046,-0.0109475
11.048,-0.0109469
11.05,-0.0109464
11.052,-0.0109459
11.054,-0.0109453
11.056,-0.0109448
11.058,-0.0109442
11.06,-0.0109437
11.062,-0.0109432
11.064,-0.0109426
11.066,-0.0109421
11.068,-0.0109415
11.07,-0.010941
11.072,-0.0109404
11.074,-0.0109398
11.076,-0.0109393
11.078,-0.0109387
11.08,-0.0109382
11.082,-0.0109376
11.084,-0.0109371
11.086,-0.0109365
11.088,-0.0109359
11.09,-0.0109354
11.092,-0.0109348
11.094,-0.0109342
11.096,-0.0109336
11.098,-0.0109331
11.1,-0.0109325
11.102,-0.0109319
11.104,-0.0109313
11.106,-0.0109308
11.108,-0.0109302
11.11,-0.0109296
11.112,-0.010929
11.114,-0.0109284
11.116,-0.0109278
11.118,-0.0109272
11.12,-0.0109266
11.122,-0.010926
11.124,-0.0109255
11.126,-0.0109249
11.128,-0.0109243
11.13,-0.0109237
11.132,-0.0109231
11.134,-0.0109225
11.136,-0.0109218
11.138,-0.0109212
11.14,-0.0109206
11.142,-0.01092
11.144,-0.0109194
11.146,-0.0109188
11.148,-0.0109182
11.15,-0.0109176
11.152,-0.010917
11.154,-0.0109163
11.156,-0.0109157
11.158,-0.0109151
11.16,-0.0109145
11.162,-0.0109138
11.164,-0.0109132
11.166,-0.0109126
11.168,-0.0109119
11.17,-0.0109113
11.172,-0.0109107
11.174,-0.01091
11.176,-0.0109094
11.178,-0.0109088
11.18,-0.0109081
11.182,-0.0109075
11.184,-0.0109068
11.186,-0.0109062
11.188,-0.0109056
11.19,-0.0109049
11.192,-0.0109043
11.194,-0.0109036
11.196,-0.0109029
11.198,-0.0109023
11.2,-0.0109016
11.202,-0.010901
11.204,-0.0109003
11.206,-0.0108997
11.208,-0.010899
11.21,-0.0108983
11.212,-0.0108977
11.214,-0.010897
11.216,-0.0108963
11.218,-0.0108957
11.22,-0.010895
11.222,-0.0108943
11.224,-0.0108936
11.226,-0.010893
11.228,-0.0108923
11.23,-0.0108916
11.232,-0.0108909
11.234,-0.0108902
11.236,-0.0108895
11.238,-0.0108888
11.24,-0.0108882
11.242,-0.0108875
11.244,-0.0108868
11.246,-0.0108861
11.248,-0.0108854
11.25,-0.0108847
11.252,-0.010884
11.254,-0.0108833
11.256,-0.0108826
11.258,-0.0108819
11.26,-0.0108812
11.262,-0.0108805
11.264,-0.0108798
11.266,-0.010879
11.268,-0.0108783
11.27,-0.0108776
11.272,-0.0108769
11.274,-0.0108762
11.276,-0.0108755
11.278,-0.0108747
11.28,-0.010874
11.282,-0.0108733
11.284,-0.0108726
11.286,-0.0108719
11.288,-0.0108711
11.29,-0.0108704
11.292,-0.0108697
11.294,-0.0108689
11.296,-0.0108682
11.298,-0.0108675
11.3,-0.0108667
11.302,-0.010866
11.304,-0.0108652
11.306,-0.0108645
11.308,-0.0108637
11.31,-0.010863
11.312,-0.0108623
11.314,-0.0108615
11.316,-0.0108608
11.318,-0.01086
11.32,-0.0108592
11.322,-0.0108585
11.324,-0.0108577
11.326,-0.010857
11.328,-0.0108562
11.33,-0.0108555
11.332,-0.0108547
11.334,-0.0108539
11.336,-0.0108532
11.338,-0.0108524
11.34,-0.0108516
11.342,-0.0108508
11.344,-0.0108501
11.346,-0.0108493
11.348,-0.0108485
11.35,-0.0108477
11.352,-0.010847
11.354,-0.0108462
11.356,-0.0108454
11.358,-0.0108446
11.36,-0.0108438
11.362,-0.010843
11.364,-0.0108422
11.366,-0.0108415
11.368,-0.0108407
11.37,-0.0108399
11.372,-0.0108391
11.374,-0.0108383
11.376,-0.0108375
11.378,-0.0108367
11.38,-0.0108359
11.382,-0.0108351
11.384,-0.0108343
11.386,-0.0108335
11.388,-0.0108326
11.39,-0.0108318
11.392,-0.010831
11.394,-0.0108302
11.396,-0.0108294
11.398,-0.0108286
11.4,-0.0108278
11.402,-0.0108269
11.404,-0.0108261
11.406,-0.0108253
11.408,-0.0108245
11.41,-0.0108236
11.412,-0.0108228
11.414,-0.010822
11.416,-0.0108212
11.418,-0.0108203
11.42,-0.0108195
11.422,-0.0108187
11.424,-0.0108178
11.426,-0.010817
11.428,-0.0108161
11.43,-0.0108153
11.432,-0.0108145
11.434,-0.0108136
11.436,-0.0108128
11.438,-0.0108119
11.44,-0.0108111
11.442,-0.0108102
11.444,-0.0108094
11.446,-0.0108085
11.448,-0.0108077
11.45,-0.0108068
11.452,-0.0108059
11.454,-0.0108051
11.456,-0.0108042
11.458,-0.0108034
11.46,-0.0108025
11.462,-0.0108016
11.464,-0.0108008
11.466,-0.0107999
11.468,-0.010799
11.47,-0.0107981
11.472,-0.0107973
11.474,-0.0107964
11.476,-0.0107955
11.478,-0.0107946
11.48,-0.0107938
11.482,-0.0107929
11.484,-0.010792
11.486,-0.0107911
11.488,-0.0107902
11.49,-0.0107893
11.492,-0.0107884
11.494,-0.0107875
11.496,-0.0107867
11.498,-0.0107858
11.5,-0.0107849
11.502,-0.010784
11.504,-0.0107831
11.506,-0.0107822
11.508,-0.0107813
11.51,-0.0107804
11.512,-0.0107794
11.514,-0.0107785
11.516,-0.0107776
11.518,-0.0107767
11.52,-0.0107758
11.522,-0.0107749
11.524,-0.010774
11.526,-0.0107731
11.528,-0.0107722
11.53,-0.0107712
11.532,-0.0107703
11.534,-0.0107694
11.536,-0.0107685
11.538,-0.0107675
11.54,-0.0107666
11.542,-0.0107657
11.544,-0.0107648
11.546,-0.0107638
11.548,-0.0107629
11.55,-0.010762
11.552,-0.010761
11.554,-0.0107601
11.556,-0.0107591
11.558,-0.0107582
11.56,-0.0107573
11.562,-0.0107563
11.564,-0.0107554
11.566,-0.0107544
11.568,-0.0107535
11.57,-0.0107525
11.572,-0.0107516
11.574,-0.0107506
11.576,-0.0107497
11.578,-0.0107487
11.58,-0.0107478
11.582,-0.0107468
11.584,-0.0107458
11.586,-0.0107449
11.588,-0.0107439
11.59,-0.0107429
11.592,-0.010742
11.594,-0.010741
11.596,-0.01074
11.598,-0.0107391
11.6,-0.0107381
11.602,-0.0107371
11.604,-0.0107361
11.606,-0.0107352
11.608,-0.0107342
11.61,-0.0107332
11.612,-0.0107322
11.614,-0.0107312
11.616,-0.0107303
11.618,-0.0107293
11.62,-0.0107283
11.622,-0.0107273
11.624,-0.0107263
11.626,-0.0107253
11.628,-0.0107243
11.63,-0.0107233
11.632,-0.0107223
11.634,-0.0107213
11.636,-0.0107203
11.638,-0.0107193
11.64,-0.0107183
11.642,-0.0107173
11.644,-0.0107163
11.646,-0.0107153
11.648,-0.0107143
11.65,-0.0107133
11.652,-0.0107123
11.654,-0.0107113
11.656,-0.0107103
11.658,-0.0107092
11.66,-0.0107082
11.662,-0.0107072
11.664,-0.0107062
11.666,-0.0107052
11.668,-0.0107041
11.67,-0.0107031
11.672,-0.0107021
11.674,-0.0107011
11.676,-0.0107
11.678,-0.010699
11.68,-0.010698
11.682,-0.0106969
11.684,-0.0106959
11.686,-0.0106949
11.688,-0.0106938
11.69,-0.0106928
11.692,-0.0106918
11.694,-0.0106907
11.696,-0.0106897
11.698,-0.0106886
11.7,-0.0106876
11.702,-0.0106865
11.704,-0.0106855
11.706,-0.0106844
11.708,-0.0106834
11.71,-0.0106823
11.712,-0.0106813
11.714,-0.0106802
11.716,-0.0106791
11.718,-0.0106781
11.72,-0.010677
11.722,-0.010676
11.724,-0.0106749
11.726,-0.0106738
11.728,-0.0106728
11.73,-0.0106717
11.732,-0.0106706
11.734,-0.0106696
11.736,-0.0106685
11.738,-0.0106674
11.74,-0.0106663
11.742,-0.0106653
11.744,-0.0106642
11.746,-0.0106631
11.748,-0.010662
11.75,-0.0106609
11.752,-0.0106599
11.754,-0.0106588
11.756,-0.0106577
11.758,-0.0106566
11.76,-0.0106555
11.762,-0.0106544
11.764,-0.0106533
11.766,-0.0106522
11.768,-0.0106511
11.77,-0.01065
11.772,-0.0106489
11.774,-0.0106478
11.776,-0.0106467
11.778,-0.0106456
11.78,-0.0106445
11.782,-0.0106434
11.784,-0.0106423
11.786,-0.0106412
11.788,-0.0106401
11.79,-0.010639
11.792,-0.0106379
11.794,-0.0106368
11.796,-0.0106356
11.798,-0.0106345
11.8,-0.0106334
11.802,-0.0106323
11.804,-0.0106312
11.806,-0.01063
11.808,-0.0106289
11.81,-0.0106278
11.812,-0.0106267
11.814,-0.0106255
11.816,-0.0106244
11.818,-0.0106233
11.82,-0.0106221
11.822,-0.010621
11.824,-0.0106199
11.826,-0.0106187
11.828,-0.0106176
11.83,-0.0106165
11.832,-0.0106153
11.834,-0.0106142
11.836,-0.010613
11.838,-0.0106119
11.84,-0.0106107
11.842,-0.0106096
11.844,-0.0106084
11.846,-0.0106073
11.848,-0.0106061
11.85,-0.010605
11.852,-0.0106038
11.854,-0.0106027
11.856,-0.0106015
11.858,-0.0106003
11.86,-0.0105992
11.862,-0.010598
11.864,-0.0105969
11.866,-0.0105957
11.868,-0.0105945
11.87,-0.0105934
11.872,-0.0105922
11.874,-0.010591
11.876,-0.0105899
11.878,-0.0105887
11.88,-0.0105875
11.882,-0.0105863
11.884,-0.0105852
11.886,-0.010584
11.888,-0.0105828
11.89,-0.0105816
11.892,-0.0105804
11.894,-0.0105792
11.896,-0.0105781
11.898,-0.0105769
11.9,-0.0105757
11.902,-0.0105745
11.904,-0.0105733
11.906,-0.0105721
11.908,-0.0105709
11.91,-0.0105697
11.912,-0.0105685
11.914,-0.0105673
11.916,-0.0105661
11.918,-0.0105649
11.92,-0.0105637
11.922,-0.0105625
11.924,-0.0105613
11.926,-0.0105601
11.928,-0.0105589
11.93,-0.0105577
11.932,-0.0105565
11.934,-0.0105553
11.936,-0.0105541
11.938,-0.0105528
11.94,-0.0105516
11.942,-0.0105504
11.944,-0.0105492
11.946,-0.010548
11.948,-0.0105468
11.95,-0.0105455
11.952,-0.0105443
11.954,-0.0105431
11.956,-0.0105419
11.958,-0.0105406
11.96,-0.0105394
11.962,-0.0105382
11.964,-0.0105369
11.966,-0.0105357
11.968,-0.0105345
11.97,-0.0105332
11.972,-0.010532
11.974,-0.0105308
11.976,-0.0105295
11.978,-0.0105283
11.98,-0.010527
11.982,-0.0105258
11.984,-0.0105246
11.986,-0.0105233
11.988,-0.0105221
11.99,-0.0105208
11.992,-0.0105196
11.994,-0.0105183
11.996,-0.0105171
11.998,-0.0105158
12,-0.0105145
12.002,-0.0105133
12.004,-0.010512
12.006,-0.0105108
12.008,-0.0105095
12.01,-0.0105083
12.012,-0.010507
12.014,-0.0105057
12.016,-0.0105045
12.018,-0.0105032
12.02,-0.0105019
12.022,-0.0105007
12.024,-0.0104994
12.026,-0.0104981
12.028,-0.0104968
12.03,-0.0104956
12.032,-0.0104943
12.034,-0.010493
12.036,-0.0104917
12.038,-0.0104904
12.04,-0.0104892
12.042,-0.0104879
12.044,-0.0104866
12.046,-0.0104853
12.048,-0.010484
12.05,-0.0104827
12.052,-0.0104814
12.054,-0.0104802
12.056,-0.0104789
12.058,-0.0104776
12.06,-0.0104763
12.062,-0.010475
12.064,-0.0104737
12.066,-0.0104724
12.068,-0.0104711
12.07,-0.0104698
12.072,-0.0104685
12.074,-0.0104672
12.076,-0.0104659
12.078,-0.0104646
12.08,-0.0104633
12.082,-0.010462
12.084,-0.0104606
12.086,-0.0104593
12.088,-0.010458
12.09,-0.0104567
12.092,-0.0104554
12.094,-0.0104541
12.096,-0.0104528
12.098,-0.0104514
12.1,-0.0104501
12.102,-0.0104488
12.104,-0.0104475
12.106,-0.0104462
12.108,-0.0104448
12.11,-0.0104435
12.112,-0.0104422
12.114,-0.0104408
12.116,-0.0104395
12.118,-0.0104382
12.12,-0.0104368
12.122,-0.0104355
12.124,-0.0104342
12.126,-0.0104328
12.128,-0.0104315
12.13,-0.0104302
12.132,-0.0104288
12.134,-0.0104275
12.136,-0.0104261
12.138,-0.0104248
12.14,-0.0104235
12.142,-0.0104221
12.144,-0.0104208
12.146,-0.0104194
12.148,-0.0104181
12.15,-0.0104167
12.152,-0.0104154
12.154,-0.010414
12.156,-0.0104126
12.158,-0.0104113
12.16,-0.0104099
12.162,-0.0104086
12.164,-0.0104072
12.166,-0.0104059
12.168,-0.0104045
12.17,-0.0104031
12.172,-0.0104018
12.174,-0.0104004
12.176,-0.010399
12.178,-0.0103977
12.18,-0.0103963
12.182,-0.0103949
12.184,-0.0103936
12.186,-0.0103922
12.188,-0.0103908
12.19,-0.0103894
12.192,-0.010388
12.194,-0.0103867
12.196,-0.0103853
12.198,-0.0103839
12.2,-0.0103825
12.202,-0.0103811
12.204,-0.0103798
12.206,-0.0103784
12.208,-0.010377
12.21,-0.0103756
12.212,-0.0103742
12.214,-0.0103728
12.216,-0.0103714
12.218,-0.01037
12.22,-0.0103686
12.222,-0.0103673
12.224,-0.0103659
12.226,-0.0103645
12.228,-0.0103631
12.23,-0.0103617
12.232,-0.0103603
12.234,-0.0103589
12.236,-0.0103575
12.238,-0.010356
12.24,-0.0103546
12.242,-0.0103532
12.244,-0.0103518
12.246,-0.0103504
12.248,-0.010349
12.25,-0.0103476
12.252,-0.0103462
12.254,-0.0103448
12.256,-0.0103434
12.258,-0.0103419
12.26,-0.0103405
12.262,-0.0103391
12.264,-0.0103377
12.266,-0.0103363
12.268,-0.0103348
12.27,-0.0103334
12.272,-0.010332
12.274,-0.0103306
12.276,-0.0103291
12.278,-0.0103277
12.28,-0.0103263
12.282,-0.0103248
12.284,-0.0103234
12.286,-0.010322
12.288,-0.0103206
12.29,-0.0103191
12.292,-0.0103177
12.294,-0.0103162
12.296,-0.0103148
12.298,-0.0103134
12.3,-0.0103119
12.302,-0.0103105
12.304,-0.010309
12.306,-0.0103076
12.308,-0.0103061
12.31,-0.0103047
12.312,-0.0103033
12.314,-0.0103018
12.316,-0.0103004
12.318,-0.0102989
12.32,-0.0102975
12.322,-0.010296
12.324,-0.0102945
12.326,-0.0102931
12.328,-0.0102916
12.33,-0.0102902
12.332,-0.0102887
12.334,-0.0102873
12.336,-0.0102858
12.338,-0.0102843
12.34,-0.0102829
12.342,-0.0102814
12.344,-0.0102799
12.346,-0.0102785
12.348,-0.010277
12.35,-0.0102755
12.352,-0.0102741
12.354,-0.0102726
12.356,-0.0102711
12.358,-0.0102696
12.36,-0.0102682
12.362,-0.0102667
12.364,-0.0102652
12.366,-0.0102637
12.368,-0.0102623
12.37,-0.0102608
12.372,-0.0102593
12.374,-0.0102578
12.376,-0.0102563
12.378,-0.0102548
12.38,-0.0102534
12.382,-0.0102519
12.384,-0.0102504
12.386,-0.0102489
12.388,-0.0102474
12.39,-0.0102459
12.392,-0.0102444
12.394,-0.0102429
12.396,-0.0102414
12.398,-0.0102399
12.4,-0.0102384
12.402,-0.0102369
12.404,-0.0102354
12.406,-0.0102339
12.408,-0.0102324
12.41,-0.0102309
12.412,-0.0102294
12.414,-0.0102279
12.416,-0.0102264
12.418,-0.0102249
12.42,-0.0102234
12.422,-0.0102219
12.424,-0.0102204
12.426,-0.0102189
12.428,-0.0102174
12.43,-0.0102159
12.432,-0.0102143
12.434,-0.0102128
12.436,-0.0102113
12.438,-0.0102098
12.44,-0.0102083
12.442,-0.0102068
12.444,-0.0102052
12.446,-0.0102037
12.448,-0.0102022
12.45,-0.0102007
12.452,-0.0101991
12.454,-0.0101976
12.456,-0.0101961
12.458,-0.0101946
12.46,-0.010193
12.462,-0.0101915
12.464,-0.01019
12.466,-0.0101884
12.468,-0.0101869
12.47,-0.0101854
12.472,-0.0101838
12.474,-0.0101823
12.476,-0.0101808
12.478,-0.0101792
12.48,-0.0101777
12.482,-0.0101762
12.484,-0.0101746
12.486,-0.0101731
12.488,-0.0101715
12.49,-0.01017
12.492,-0.0101684
12.494,-0.0101669
12.496,-0.0101653
12.498,-0.0101638
12.5,-0.0101622
12.502,-0.0101607
12.504,-0.0101591
12.506,-0.0101576
12.508,-0.010156
12.51,-0.0101545
12.512,-0.0101529
12.514,-0.0101514
12.516,-0.0101498
12.518,-0.0101482
12.52,-0.0101467
12.522,-0.0101451
12.524,-0.0101436
12.526,-0.010142
12.528,-0.0101404
12.53,-0.0101389
12.532,-0.0101373
12.534,-0.0101357
12.536,-0.0101342
12.538,-0.0101326
12.54,-0.010131
12.542,-0.0101295
12.544,-0.0101279
12.546,-0.0101263
12.548,-0.0101247
12.55,-0.0101232
12.552,-0.0101216
12.554,-0.01012
12.556,-0.0101184
12.558,-0.0101169
12.56,-0.0101153
12.562,-0.0101137
12.564,-0.0101121
12.566,-0.0101105
12.568,-0.0101089
12.57,-0.0101074
12.572,-0.0101058
12.574,-0.0101042
12.576,-0.0101026
12.578,-0.010101
12.58,-0.0100994
12.582,-0.0100978
12.584,-0.0100962
12.586,-0.0100946
12.588,-0.0100931
12.59,-0.0100915
12.592,-0.0100899
12.594,-0.0100883
12.596,-0.0100867
12.598,-0.0100851
12.6,-0.0100835
12.602,-0.0100819
12.604,-0.0100803
12.606,-0.0100787
12.608,-0.0100771
12.61,-0.0100755
12.612,-0.0100739
12.614,-0.0100722
12.616,-0.0100706
12.618,-0.010069
12.62,-0.0100674
12.622,-0.0100658
12.624,-0.0100642
12.626,-0.0100626
12.628,-0.010061
12.63,-0.0100594
12.632,-0.0100577
12.634,-0.0100561
12.636,-0.0100545
12.638,-0.0100529
12.64,-0.0100513
12.642,-0.0100497
12.644,-0.010048
12.646,-0.0100464
12.648,-0.0100448
12.65,-0.0100432
12.652,-0.0100415
12.654,-0.0100399
12.656,-0.0100383
12.658,-0.0100367
12.66,-0.010035
12.662,-0.0100334
12.664,-0.0100318
12.666,-0.0100301
12.668,-0.0100285
12.67,-0.0100269
12.672,-0.0100252
12.674,-0.0100236
12.676,-0.010022
12.678,-0.0100203
12.68,-0.0100187
12.682,-0.010017
12.684,-0.0100154
12.686,-0.0100138
12.688,-0.0100121
12.69,-0.0100105
12.692,-0.0100088
12.694,-0.0100072
12.696,-0.0100055
12.698,-0.0100039
12.7,-0.0100022
12.702,-0.0100006
12.704,-0.00999894
12.706,-0.00999729
12.708,-0.00999564
12.71,-0.00999398
12.712,-0.00999233
12.714,-0.00999067
12.716,-0.00998902
12.718,-0.00998736
12.72,-0.0099857
12.722,-0.00998404
12.724,-0.00998238
12.726,-0.00998072
12.728,-0.00997905
12.73,-0.00997739
12.732,-0.00997573
12.734,-0.00997406
12.736,-0.00997239
12.738,-0.00997073
12.74,-0.00996906
12.742,-0.00996739
12.744,-0.00996572
12.746,-0.00996405
12.748,-0.00996238
12.75,-0.0099607
12.752,-0.00995903
12.754,-0.00995735
